 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date,   Base_Id,       Base_Id,    Base_Id,      Base_Id
,2025,4,2024-10-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991213) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RAPHPS008,02119,44973.0,TRANSITIONAL ESCROW FUND,0030,15991213,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RAPHPS81,EFT,MA,BOSTON,2026-02-13T13:38:24.000,535613823.0,,,
,2025,4,2024-11-26T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02124,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF25DCPSMER0392123,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,535612935.0,,,
,2025,4,2024-11-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0390149,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535612885.0,,,
,2025,6,2024-12-27T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF CHILDREN AND FAMILIES (DSS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(30003060) SUPPORTIVE AND TANF CHILDCARE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M3M) PURCHASED HUMAN& SOCIAL SERVICES FOR CLIENTS/NON MED NON SR,(CT) 25TEMPORARYCHILDCARE,01583,2488.5,GENERAL FUND,0010,30003060,M3M,DSS,MINI MIRACLES FAMILY DAYCARE,SALMA KHAN,PRC20715L35906122424,EFT,MA,WEST BOYLSTON,2026-02-13T13:38:24.000,535601828.0,,,
,2025,12,2025-06-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF PUBLIC HEALTH (DPH),(3TN) TRUSTS,(40001362) OPIOID RECOVERY AND REMEDIATION FUND,(MM) PURCHASED CLIENT/PROGRAM SVCS,(MM3) PURCH.H&SS FOR CLIT.MED/HC REL,(CT) INTF4944MM3181926010,02301,11936.2,OPIOID RECOVERY AND REMEDIATION FUND,1362,40001362,MM3,DPH,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF4944258192000928,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535601396.0,,,
,2025,8,2025-02-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,34.18,GENERAL FUND,0010,40000601,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008201061523450,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535601375.0,,,
,2025,5,2024-11-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF CHILDREN AND FAMILIES (DSS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(48000040) FAMILY SUPPORT AND STABILIZATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M3M) PURCHASED HUMAN& SOCIAL SERVICES FOR CLIENTS/NON MED NON SR,(CT) INTF00000000925FNSS0,02111,10305.6,GENERAL FUND,0010,48000040,M3M,DSS,BOSTON CHINATOWN NEIGHBORHOOD CENTER,UNASSIGNED,INTF0000000925003196,EFT,MA,BOSTON,2026-02-13T13:38:24.000,535599170.0,,,
,2025,9,2025-03-11T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF PUBLIC HEALTH (DPH),(3TN) TRUSTS,(40001362) OPIOID RECOVERY AND REMEDIATION FUND,(MM) PURCHASED CLIENT/PROGRAM SVCS,(MM3) PURCH.H&SS FOR CLIT.MED/HC REL,(CT) INTF4944MM3181926010,02301,7410.33,OPIOID RECOVERY AND REMEDIATION FUND,1362,40001362,MM3,DPH,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF4944258192000499,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535599019.0,,,
,2025,3,2024-11-05T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER1,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0385317,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535599014.0,,,
,2025,1,2024-09-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER1,02301,25.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0358493,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535598482.0,,,
,2025,1,2024-07-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,5618.56,GENERAL FUND,0010,40000601,R10,EHS,EAST BOSTON NEIGHBORHOOD HEALTH CENTER,UNASSIGNED,INTF1007911059445410,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535588296.0,,,
,2025,5,2024-12-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF PUBLIC HEALTH (DPH),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(45120200) DIVISION OF ALCOHOLISM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) INTF2351M03183626111,02128,15738.84,GENERAL FUND,0010,45120200,M03,DPH,NEIGHBORHEALTH CORPORATION,HEALTH CENTER CORP,INTF2351258362000196,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535587191.0,,,
,2025,1,2024-07-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,59.13,GENERAL FUND,0010,40000700,R10,EHS,EAST BOSTON NEIGHBORHOOD HEALTH CENTER,UNASSIGNED,INTF1007921059517960,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535585229.0,,,
,2025,4,2024-10-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,516.85,GENERAL FUND,0010,40000940,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008051060448160,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535575622.0,,,
,2025,4,2024-10-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,4390.2,GENERAL FUND,0010,40000940,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008031060313320,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535575300.0,,,
,2025,3,2024-09-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,65.15,GENERAL FUND,0010,40000700,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008001060119920,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,535575022.0,,,
,2025,2,2024-08-26T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,266.29,GENERAL FUND,0010,40000700,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1007961059802050,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535574585.0,,,
,2025,5,2024-12-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0403041,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535565991.0,,,
,2025,6,2024-12-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000430) COMMONHEALTH SUPPLEMENTAL CARE FOR,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,325.82,GENERAL FUND,0010,40000430,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008111060882580,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535551783.0,,,
,2025,5,2024-11-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,635.84,GENERAL FUND,0010,40000601,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008091060767970,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,535551468.0,,,
,2025,4,2024-11-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,1290.36,GENERAL FUND,0010,40000700,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008061060520190,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535550947.0,,,
,2025,8,2025-03-20T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0429278,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535547326.0,,,
,2025,8,2025-02-14T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00010,01843,400.0,GENERAL FUND,0010,40030122,M03,ORI,MERRIMACK VALLEY IMMIGRANT & EDU. CENTER,VALLEY INC,INTF010025NAP0000065,EFT,MA,LAWRENCE,2026-02-13T13:38:24.000,535546683.0,,,
,2025,1,2024-08-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER1,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0351759,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535544793.0,,,
,2025,8,2025-02-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030854) REFUGEE HEALTH PROMOTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RHP000010,03103,7105.32,FEDERAL GRANTS FUND,0100,40030854,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025HP00000094,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,535530312.0,,,
,2025,5,2024-12-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0403071,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535527614.0,,,
,2025,3,2024-09-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02459,1523.55,GENERAL FUND,0010,40000700,R10,EHS,NEIGHBORHOOD HOME HLTH CARE INC,UNASSIGNED,INTF1008001060134980,EFT,MA,NEWTON,2026-02-13T13:38:24.000,535516295.0,,,
,2025,10,2025-05-05T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030826) 13 REFUGEE CASH AND MEDICAL ASSISTANCE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCAADM010,03103,1242.02,FEDERAL GRANTS FUND,0100,40030826,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025CAAD000067,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,535513568.0,,,
,2025,9,2025-04-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0438711,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535513284.0,,,
,2025,8,2025-03-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02124,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF25DCPSMER0429038,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,535512832.0,,,
,2025,8,2025-03-13T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02124,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF25DCPSMER0426955,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,535512719.0,,,
,2025,7,2025-02-11T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0417193,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535512110.0,,,
,2025,12,2025-06-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,2184.13,GENERAL FUND,0010,40000601,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008401062956910,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535507646.0,,,
,2025,12,2025-06-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000990) CHILDREN'S MEDICAL SECURITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,206.31,GENERAL FUND,0010,40000990,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008391062876360,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535507377.0,,,
,2025,12,2025-06-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,12.18,GENERAL FUND,0010,40000880,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008371062727700,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535507138.0,,,
,2025,9,2025-03-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,01609,308.0,GENERAL FUND,0010,40000500,R10,EHS,NEIGHBORHOOD DENTAL GROUP PC,UNASSIGNED,INTF1008251061938790,EFT,MA,WORCESTER,2026-02-13T13:38:24.000,535503894.0,,,
,2025,9,2025-03-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,988.03,GENERAL FUND,0010,40000880,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008241061819640,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535503757.0,,,
,2025,3,2024-09-13T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02360,211.0,GENERAL FUND,0010,40000880,R10,EHS,"PAUL F MIRAGLIA D.D.S., P.C.",UNASSIGNED,INTF1007991060036440,AD,MA,PLYMOUTH,2026-02-13T13:38:24.000,535503677.0,,,
,2025,8,2025-03-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,4522.76,GENERAL FUND,0010,40000880,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008231061752670,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,535503546.0,,,
,2025,11,2025-05-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025SASA00009,02119,5952.39,FEDERAL GRANTS FUND,0100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025ASA0000093,EFT,MA,BOSTON,2026-02-13T13:38:24.000,535500372.0,,,
,2025,8,2025-03-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030821) SCHOOL IMPACT,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RSI000009,02119,3621.92,FEDERAL GRANTS FUND,0100,40030821,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025SI00000082,EFT,MA,BOSTON,2026-02-13T13:38:24.000,535500189.0,,,
,2025,12,2025-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF PUBLIC HEALTH (DPH),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(45120200) DIVISION OF ALCOHOLISM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) INTF2351M03183626149,02128,14138.28,GENERAL FUND,0010,45120200,M03,DPH,NEIGHBORHEALTH CORPORATION,HEALTH CENTER CORP,INTF2351258362000606,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,535500183.0,,,
,2025,13,2025-08-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCM000010,03103,17297.87,FEDERAL GRANTS FUND,0100,40030855,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025CM00000155,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,535498174.0,,,
